file,type,n,heuristic,cost,runtime_ms,min_edge_weight,max_edge_weight,mean_edge_weight,std_edge_weight,cv_edge_weight,edge_weight_skewness,pct_short_edges,triangle_violation_rate,avg_violation_magnitude,mst_weight,nn_cost_over_mst,optimal_cost,optimality_gap
d493,EUC_2D,493,NN,41665.0,94.0,0.01973899900943501,4296.0,911.9003446626758,590.3497133727441,0.6473840226380464,0.7668216491987876,0.1005376078101551,0.00082,0.0010966110560797226,0.0651093351369362,1.4234225000854088,35002.0,19.036055082566712
d493,EUC_2D,493,Greedy,41361.0,272.0,0.01973899900943501,4296.0,911.9003446626758,590.3497133727441,0.6473840226380464,0.7668216491987876,0.1005376078101551,0.00082,0.0010966110560797226,0.0651093351369362,1.4234225000854088,35002.0,18.16753328381236
d493,EUC_2D,493,Insertion,39969.0,22298.0,0.01973899900943501,4296.0,911.9003446626758,590.3497133727441,0.6473840226380464,0.7668216491987876,0.1005376078101551,0.00082,0.0010966110560797226,0.0651093351369362,1.4234225000854088,35002.0,14.190617678989772
d493,EUC_2D,493,CH,38579.0,7442.0,0.01973899900943501,4296.0,911.9003446626758,590.3497133727441,0.6473840226380464,0.7668216491987876,0.1005376078101551,0.00082,0.0010966110560797226,0.0651093351369362,1.4234225000854088,35002.0,10.21941603336952
d657,EUC_2D,657,NN,61627.0,201.0,0.013832001394565486,4771.0,1301.3301174963804,644.6413253367263,0.4953710950584522,0.3740598453884226,0.100066822586034,0.00043,0.0007684445219203048,0.0496985938826722,1.4503541926525618,48912.0,25.9956656853124
d657,EUC_2D,657,Greedy,56612.0,550.0,0.013832001394565486,4771.0,1301.3301174963804,644.6413253367263,0.4953710950584522,0.3740598453884226,0.100066822586034,0.00043,0.0007684445219203048,0.0496985938826722,1.4503541926525618,48912.0,15.74255806346091
d657,EUC_2D,657,Insertion,57964.0,56088.0,0.013832001394565486,4771.0,1301.3301174963804,644.6413253367263,0.4953710950584522,0.3740598453884226,0.100066822586034,0.00043,0.0007684445219203048,0.0496985938826722,1.4503541926525618,48912.0,18.506705920837422
d657,EUC_2D,657,CH,55130.0,16865.0,0.013832001394565486,4771.0,1301.3301174963804,644.6413253367263,0.4953710950584522,0.3740598453884226,0.100066822586034,0.00043,0.0007684445219203048,0.0496985938826722,1.4503541926525618,48912.0,12.712626758259733
eil101,EUC_2D,101,NN,803.0,9.0,0.029484574604731542,92.0,33.9160396039604,16.351996885305642,0.482131672101132,0.2640577547902282,0.1017821782178217,0.002575,0.029484574604731542,0.1608514911604661,1.4573502722323048,629.0,27.662957074721778
eil101,EUC_2D,101,Greedy,783.0,7.0,0.029484574604731542,92.0,33.9160396039604,16.351996885305642,0.482131672101132,0.2640577547902282,0.1017821782178217,0.002575,0.029484574604731542,0.1608514911604661,1.4573502722323048,629.0,24.48330683624801
eil101,EUC_2D,101,Insertion,702.0,162.0,0.029484574604731542,92.0,33.9160396039604,16.351996885305642,0.482131672101132,0.2640577547902282,0.1017821782178217,0.002575,0.029484574604731542,0.1608514911604661,1.4573502722323048,629.0,11.605723370429253
eil101,EUC_2D,101,CH,707.0,4287.0,0.029484574604731542,92.0,33.9160396039604,16.351996885305642,0.482131672101132,0.2640577547902282,0.1017821782178217,0.002575,0.029484574604731542,0.1608514911604661,1.4573502722323048,629.0,12.400635930047695
eil51,EUC_2D,51,NN,511.0,2.0,0.0617358673284106,86.0,32.39607843137255,15.074169060236562,0.4653084505943981,0.357348280686466,0.1050980392156862,0.00209,0.0308679336642053,0.2269701004720978,1.3626666666666667,426.0,19.953051643192488
eil51,EUC_2D,51,Greedy,531.0,1.0,0.0617358673284106,86.0,32.39607843137255,15.074169060236562,0.4653084505943981,0.357348280686466,0.1050980392156862,0.00209,0.0308679336642053,0.2269701004720978,1.3626666666666667,426.0,24.647887323943664
eil51,EUC_2D,51,Insertion,494.0,21.0,0.0617358673284106,86.0,32.39607843137255,15.074169060236562,0.4653084505943981,0.357348280686466,0.1050980392156862,0.00209,0.0308679336642053,0.2269701004720978,1.3626666666666667,426.0,15.96244131455399
eil51,EUC_2D,51,CH,462.0,18.0,0.0617358673284106,86.0,32.39607843137255,15.074169060236562,0.4653084505943981,0.357348280686466,0.1050980392156862,0.00209,0.0308679336642053,0.2269701004720978,1.3626666666666667,426.0,8.450704225352112
eil76,EUC_2D,76,NN,642.0,6.0,0.060247967952308974,85.0,33.196140350877194,15.761104217526777,0.4747872508952775,0.3433820877086919,0.1080701754385965,0.00275,0.030123983976154487,0.1835184813284148,1.386609071274298,538.0,19.33085501858736
eil76,EUC_2D,76,Greedy,585.0,3.0,0.060247967952308974,85.0,33.196140350877194,15.761104217526777,0.4747872508952775,0.3433820877086919,0.1080701754385965,0.00275,0.030123983976154487,0.1835184813284148,1.386609071274298,538.0,8.736059479553903
